URL,Name,Star,Number,AREA
https://www.google.com/maps/place/Pergola+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfc085d5a83d7f:0x82496bfe533b3681!8m2!3d15.4989686!4d73.8255759!16s%2Fg%2F1w663vyk!19sChIJfz2o1YXAvzsRgTY7U_5rSYI?authuser=0&hl=en&rclk=1,Pergola Bar & Restaurant,3.9,367,
https://www.google.com/maps/place/CITY+ICE+AND+FOOD+CENTRE/data=!4m7!3m6!1s0x3bbfc08f41e9be85:0xc5f3d2b5f6988307!8m2!3d15.4980525!4d73.8291123!16s%2Fg%2F11c6tzjpl6!19sChIJhb7pQY_AvzsRB4OY9rXS88U?authuser=0&hl=en&rclk=1,CITY ICE AND FOOD CENTRE,4.7,82,
https://www.google.com/maps/place/ADDOS+-+Restaurant+%E2%80%A2+Caf%C3%A9+%E2%80%A2+Bar/data=!4m7!3m6!1s0x3bbfc16db81de851:0x7f66e47fa7313379!8m2!3d15.4993442!4d73.827831!16s%2Fg%2F11tcjmp8ls!19sChIJUegduG3BvzsReTMxp3_kZn8?authuser=0&hl=en&rclk=1,ADDOS - Restaurant • Café • Bar,4.5,17,
https://www.google.com/maps/place/Curry+and+Rice/data=!4m7!3m6!1s0x3bbfc13d24106435:0x8a5b809d2f9c79f5!8m2!3d15.4965743!4d73.8315815!16s%2Fg%2F11r2rjpjp4!19sChIJNWQQJD3BvzsR9XmcL52AW4o?authuser=0&hl=en&rclk=1,Curry and Rice,3.5,14,
"https://www.google.com/maps/place/Binge,+The+Solid+%26+Liquid+Lounge/data=!4m7!3m6!1s0x3bbfc1c1f8b24b69:0x6a4b06a34abc67c2!8m2!3d15.4937305!4d73.8320356!16s%2Fg%2F11fkr3jxdp!19sChIJaUuy-MHBvzsRwme8SqMGS2o?authuser=0&hl=en&rclk=1","Binge, The Solid & Liquid Lounge",4.3,39,
https://www.google.com/maps/place/SOYARA%27S/data=!4m7!3m6!1s0x3bbfc0848df430d1:0xa353e1c73216ab75!8m2!3d15.4952978!4d73.8337713!16s%2Fg%2F124ygpsy6!19sChIJ0TD0jYTAvzsRdasWMsfhU6M?authuser=0&hl=en&rclk=1,SOYARA'S,4.0,276,
https://www.google.com/maps/place/Cremeux+-+Panaji/data=!4m7!3m6!1s0x3bbfc088a13ed98b:0x5066b04302214c8!8m2!3d15.5005677!4d73.8282737!16s%2Fg%2F11cjvfjknz!19sChIJi9k-oYjAvzsRyBQiMARrBgU?authuser=0&hl=en&rclk=1,Cremeux - Panaji,4.3,3215,
https://www.google.com/maps/place/Lucky+Restaurant/data=!4m7!3m6!1s0x3bbfc088d2f4de0f:0x7ed038c7f01e5b6c!8m2!3d15.4992594!4d73.8278407!16s%2Fg%2F1hm2z12pl!19sChIJD9700ojAvzsRbFse8Mc40H4?authuser=0&hl=en&rclk=1,Lucky Restaurant,3.8,153,
https://www.google.com/maps/place/Basserra+Dormitory+and+Restaurant/data=!4m10!3m9!1s0x3bbfc08d4361ba73:0x755d4009d316e4b5!5m2!4m1!1i2!8m2!3d15.4936028!4d73.8194908!16s%2Fg%2F11c5_rzvy7!19sChIJc7phQ43AvzsRteQW0wlAXXU?authuser=0&hl=en&rclk=1,Basserra Dormitory and Restaurant,4.0,554,
"https://www.google.com/maps/place/City+Pride,+Patto/data=!4m7!3m6!1s0x3bbfc1b07f10e6d1:0xb09103aed307130c!8m2!3d15.4948944!4d73.8335084!16s%2Fg%2F11sb5sht6f!19sChIJ0eYQf7DBvzsRDBMH064DkbA?authuser=0&hl=en&rclk=1","City Pride, Patto",4.1,95,
https://www.google.com/maps/place/Creek+cafe/data=!4m7!3m6!1s0x3bbfc1000fc1ee31:0x9ad07250b20dd247!8m2!3d15.4964654!4d73.8313976!16s%2Fg%2F11wnfj2_t8!19sChIJMe7BDwDBvzsRR9INslBy0Jo?authuser=0&hl=en&rclk=1,Creek cafe,4.0,3,
https://www.google.com/maps/place/Samoset+Restaurant/data=!4m7!3m6!1s0x3bbfc1619f5f4c5b:0x410071fbff29832e!8m2!3d15.4968069!4d73.8232766!16s%2Fg%2F11sq37fdm_!19sChIJW0xfn2HBvzsRLoMp__txAEE?authuser=0&hl=en&rclk=1,Samoset Restaurant,4.8,20,
https://www.google.com/maps/place/Harbour+cafe/data=!4m7!3m6!1s0x3bbfc0899128e227:0xf46540440c39137c!8m2!3d15.4995089!4d73.8306168!16s%2Fg%2F11byxgfrkz!19sChIJJ-IokYnAvzsRfBM5DERAZfQ?authuser=0&hl=en&rclk=1,Harbour cafe,3.8,40,
https://www.google.com/maps/place/For+The+Record+-+Vinyl+Bar/data=!4m7!3m6!1s0x3bbfc125cf571d49:0xa3a25b5909770e20!8m2!3d15.4902395!4d73.8297044!16s%2Fg%2F11h9gvwvdr!19sChIJSR1XzyXBvzsRIA53CVlboqM?authuser=0&hl=en&rclk=1,For The Record - Vinyl Bar,4.6,448,
https://www.google.com/maps/place/UDUPI+ANNAPURNA+RESTAURANT/data=!4m7!3m6!1s0x3bbfc12d9b9ad847:0x5f203d5d38f60df9!8m2!3d15.4881234!4d73.8319421!16s%2Fg%2F11sd3trdz8!19sChIJR9iamy3BvzsR-Q32OF09IF8?authuser=0&hl=en&rclk=1,UDUPI ANNAPURNA RESTAURANT,4.5,42,
https://www.google.com/maps/place/Confeitaria+31+De+Janeiro/data=!4m7!3m6!1s0x3bbfc08e645c34e5:0xec6b4ef037661d7c!8m2!3d15.4974278!4d73.8311807!16s%2Fg%2F1thvfcwg!19sChIJ5TRcZI7AvzsRfB1mN_BOa-w?authuser=0&hl=en&rclk=1,Confeitaria 31 De Janeiro,4.3,1689,
https://www.google.com/maps/place/Popular+Restaurant/data=!4m7!3m6!1s0x3bbfc1679e64276f:0xc30215fe24cdf518!8m2!3d15.4998465!4d73.8224142!16s%2Fg%2F11mvfzx4nc!19sChIJbydknmfBvzsRGPXNJP4VAsM?authuser=0&hl=en&rclk=1,Popular Restaurant,4.7,6,
https://www.google.com/maps/place/Cloud9kitchen/data=!4m7!3m6!1s0x3bbfc1e27d5dc3b1:0xc28867f91d5321d7!8m2!3d15.4953118!4d73.824492!16s%2Fg%2F11fm4lx4cm!19sChIJscNdfeLBvzsR1yFTHflniMI?authuser=0&hl=en&rclk=1,Cloud9kitchen,4.3,16,
https://www.google.com/maps/place/Nanbai/data=!4m7!3m6!1s0x3bbfc195e2494e9b:0x6722c159d0abde37!8m2!3d15.4842913!4d73.8131214!16s%2Fg%2F11p5spnb7l!19sChIJm05J4pXBvzsRN96r0FnBImc?authuser=0&hl=en&rclk=1,Nanbai,4.5,1160,
https://www.google.com/maps/place/Bhonsles+Seetalaya/data=!4m7!3m6!1s0x3bbfc182eb811fff:0x51b571ed70b9680b!8m2!3d15.499891!4d73.8275376!16s%2Fg%2F11f9j46qvl!19sChIJ_x-B64LBvzsRC2i5cO1xtVE?authuser=0&hl=en&rclk=1,Bhonsles Seetalaya,4.0,79,
https://www.google.com/maps/place/The+Creek/data=!4m7!3m6!1s0x3bbfc0843672cd5f:0x4d590729a35d8d9b!8m2!3d15.4988342!4d73.833245!16s%2Fg%2F12610wq3h!19sChIJX81yNoTAvzsRm41doykHWU0?authuser=0&hl=en&rclk=1,The Creek,3.6,188,
https://www.google.com/maps/place/Khana+Khazana+Family+Restaurant/data=!4m7!3m6!1s0x3bbfc1e67e3e7a1b:0x452323b962e1b013!8m2!3d15.4994952!4d73.8293491!16s%2Fg%2F11shrnm6br!19sChIJG3o-fubBvzsRE7DhYrkjI0U?authuser=0&hl=en&rclk=1,Khana Khazana Family Restaurant,4.8,67,
https://www.google.com/maps/place/Marietta+Restaurant/data=!4m7!3m6!1s0x3bbfc1e3127dacb7:0xaf7eab852c569ecc!8m2!3d15.49882!4d73.8243079!16s%2Fg%2F1tjgytp_!19sChIJt6x9EuPBvzsRzJ5WLIWrfq8?authuser=0&hl=en&rclk=1,Marietta Restaurant,4.7,16,
https://www.google.com/maps/place/Waterfront+Terrace+%26+Bar/data=!4m7!3m6!1s0x3bbfc0ef2c4d777d:0xf8cfc829f10096f2!8m2!3d15.488223!4d73.80992!16s%2Fg%2F11c6_xk8x5!19sChIJfXdNLO_AvzsR8pYA8SnIz_g?authuser=0&hl=en&rclk=1,Waterfront Terrace & Bar,4.4,374,
https://www.google.com/maps/place/Ranchikud+goan+resturant/data=!4m7!3m6!1s0x3bbfc1bd78115ab5:0x3e1afe99f79770b6!8m2!3d15.4986628!4d73.8292705!16s%2Fg%2F11lj5zjc9j!19sChIJtVoReL3BvzsRtnCX95n-Gj4?authuser=0&hl=en&rclk=1,Ranchikud goan resturant,5.0,17,
https://www.google.com/maps/place/C+D+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfc08e43731d99:0x47bb11f3a73bab8b!8m2!3d15.4951911!4d73.8257766!16s%2Fg%2F11b6lrtrkx!19sChIJmR1zQ47AvzsRi6s7p_MRu0c?authuser=0&hl=en&rclk=1,C D Bar & Restaurant,3.8,39,
https://www.google.com/maps/place/Pani+Puri+Centre/data=!4m7!3m6!1s0x3bbfc108d025b527:0x3560a7f22536aad6!8m2!3d15.4909353!4d73.8278497!16s%2Fg%2F11p64p_xyj!19sChIJJ7Ul0AjBvzsR1qo2JfKnYDU?authuser=0&hl=en&rclk=1,Pani Puri Centre,4.5,2,
https://www.google.com/maps/place/Anna+Maria+Bar+and+Family+Restaurant/data=!4m7!3m6!1s0x3bbfb0f3bc9ab0ab:0x6e829441c7d028f!8m2!3d15.357094!4d73.9724342!16s%2Fg%2F11cmtt33mv!19sChIJq7CavPOwvzsRjwJ9HEQp6AY?authuser=0&hl=en&rclk=1,Anna Maria Bar and Family Restaurant,4.3,176,
https://www.google.com/maps/place/Aliza+classic+cafe+and+restaurant/data=!4m7!3m6!1s0x3bbfb171b469e969:0x28a979e023c7b878!8m2!3d15.3369048!4d73.9861839!16s%2Fg%2F11h07w36wm!19sChIJaelptHGxvzsReLjHI-B5qSg?authuser=0&hl=en&rclk=1,Aliza classic cafe and restaurant,4.3,158,
https://www.google.com/maps/place/The+Goan+Kitchen/data=!4m7!3m6!1s0x3bbfb148e1eeee49:0x57271bb457206585!8m2!3d15.3436073!4d73.9783782!16s%2Fg%2F11r_vpsc0z!19sChIJSe7u4UixvzsRhWUgV7QbJ1c?authuser=0&hl=en&rclk=1,The Goan Kitchen,4.6,16,
https://www.google.com/maps/place/Dharmu+Hotel/data=!4m7!3m6!1s0x3bbfb0f6ece17561:0x209acebbfe7699ed!8m2!3d15.3496904!4d73.9791414!16s%2Fg%2F11cr_y4r30!19sChIJYXXh7PawvzsR7Zl2_rvOmiA?authuser=0&hl=en&rclk=1,Dharmu Hotel,4.5,228,
https://www.google.com/maps/place/Dream+Land+Restaurant/data=!4m7!3m6!1s0x3bbfb054f7d4e441:0x1c9aab9e12dbb80c!8m2!3d15.343949!4d73.9790066!16s%2Fg%2F11g8flw98m!19sChIJQeTU91SwvzsRDLjbEp6rmhw?authuser=0&hl=en&rclk=1,Dream Land Restaurant,4.3,88,
https://www.google.com/maps/place/Anoshka+Family+Restaurant/data=!4m7!3m6!1s0x3bbfb04d565b8def:0xa400a61e64ac7df8!8m2!3d15.3358213!4d73.9949791!16s%2Fg%2F1hjh2129w!19sChIJ741bVk2wvzsR-H2sZB6mAKQ?authuser=0&hl=en&rclk=1,Anoshka Family Restaurant,4.0,2595,
https://www.google.com/maps/place/Highway+Family+Restaurant/data=!4m7!3m6!1s0x3bbfb049350cd677:0x5b8f5693fb22ac23!8m2!3d15.3429877!4d74.0007825!16s%2Fg%2F11f03kmw46!19sChIJd9YMNUmwvzsRI6wi-5NWj1s?authuser=0&hl=en&rclk=1,Highway Family Restaurant,3.9,178,
https://www.google.com/maps/place/Archie+Kitchen+n+bar+%26+Microbrewery+-+The+Best+restaurant+in+Goa/data=!4m7!3m6!1s0x3bbfb1db9fcaac97:0xe14bb739b4c8c375!8m2!3d15.3359718!4d73.9945112!16s%2Fg%2F11lh5gqvwk!19sChIJl6zKn9uxvzsRdcPItDm3S-E?authuser=0&hl=en&rclk=1,Archie Kitchen n bar & Microbrewery - The Best restaurant in Goa,4.3,280,
https://www.google.com/maps/place/Monts+Bar+And+Restaurant/data=!4m7!3m6!1s0x3bbfb10014e41cbf:0xdbe503dfa80a6733!8m2!3d15.3418023!4d73.9795001!16s%2Fg%2F11y5mf6xvk!19sChIJvxzkFACxvzsRM2cKqN8D5ds?authuser=0&hl=en&rclk=1,Monts Bar And Restaurant,4.6,79,
https://www.google.com/maps/place/Gia+Drink+Dine+Dance/data=!4m7!3m6!1s0x3bbfb16590c7f50f:0x2dc13880b5086414!8m2!3d15.3359814!4d73.9890534!16s%2Fg%2F11vjm79_1z!19sChIJD_XHkGWxvzsRFGQItYA4wS0?authuser=0&hl=en&rclk=1,Gia Drink Dine Dance,4.6,46,
https://www.google.com/maps/place/ZION+Restaurant+and+Bar/data=!4m7!3m6!1s0x3bbfb180058ed7af:0xede29d79cb28d4d7!8m2!3d15.338364!4d73.9860582!16s%2Fg%2F11k9dzd586!19sChIJr9eOBYCxvzsR19Qoy3md4u0?authuser=0&hl=en&rclk=1,ZION Restaurant and Bar,5.0,6,
https://www.google.com/maps/place/Kamakshi+Kawl+Restaurant/data=!4m7!3m6!1s0x3bbfb05452e4bd45:0x2ad1033ea4af6723!8m2!3d15.35129!4d73.9782799!16s%2Fg%2F11g9f0401v!19sChIJRb3kUlSwvzsRI2evpD4D0So?authuser=0&hl=en&rclk=1,Kamakshi Kawl Restaurant,4.3,3,
https://www.google.com/maps/place/The+Kitchen+On+Top/data=!4m7!3m6!1s0x3bbfb13e0dd152e9:0xcb605d2d2db5b5bc!8m2!3d15.297384!4d73.9727842!16s%2Fg%2F11gwh6cyxf!19sChIJ6VLRDT6xvzsRvLW1LS1dYMs?authuser=0&hl=en&rclk=1,The Kitchen On Top,4.4,1790,
https://www.google.com/maps/place/Ulhas+Restaurant/data=!4m7!3m6!1s0x3bbfb1daeb89a011:0xefcc4379d0c65303!8m2!3d15.3498314!4d73.9790561!16s%2Fg%2F11hzt9791f!19sChIJEaCJ69qxvzsRA1PG0HlDzO8?authuser=0&hl=en&rclk=1,Ulhas Restaurant,4.8,6,
https://www.google.com/maps/place/Lucas+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfb1aea328bd2d:0xd2241f1c55bd1c53!8m2!3d15.3286754!4d73.9901473!16s%2Fg%2F11d_ps9svc!19sChIJLb0oo66xvzsRUxy9VRwfJNI?authuser=0&hl=en&rclk=1,Lucas Bar & Restaurant,4.4,37,
https://www.google.com/maps/place/Lake+View+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfb04cc39eb4bf:0x6f274e9f852ad721!8m2!3d15.3367775!4d73.9986354!16s%2Fg%2F11b7l19rl6!19sChIJv7Sew0ywvzsRIdcqhZ9OJ28?authuser=0&hl=en&rclk=1,Lake View Bar and Restaurant,4.3,155,
https://www.google.com/maps/place/Pentagon+Restaurant+%26+Garden+Pub/data=!4m7!3m6!1s0x3bbfb6e94d7af04f:0xf2e489d685310653!8m2!3d15.3125465!4d73.9067583!16s%2Fg%2F11r9w3v1t!19sChIJT_B6Tem2vzsRUwYxhdaJ5PI?authuser=0&hl=en&rclk=1,Pentagon Restaurant & Garden Pub,4.3,6058,
https://www.google.com/maps/place/Fishland+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfb1ad0897ad33:0x608acdbff203a7a6!8m2!3d15.332435!4d73.992495!16s%2Fg%2F11bw5tsnr2!19sChIJM62XCK2xvzsRpqcD8r_NimA?authuser=0&hl=en&rclk=1,Fishland Bar and Restaurant,4.1,197,
https://www.google.com/maps/place/Goans+Paradise+Bar+%26+Family+Restaurant/data=!4m7!3m6!1s0x3bbfb12dc10cd20f:0xe8e7f4d477737132!8m2!3d15.3210037!4d73.941278!16s%2Fg%2F11cjj0f7yr!19sChIJD9IMwS2xvzsRMnFzd9T05-g?authuser=0&hl=en&rclk=1,Goans Paradise Bar & Family Restaurant,3.9,1975,
https://www.google.com/maps/place/Goan+Spice+bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfb16317fb565f:0x6b6b13c121f92f58!8m2!3d15.3308218!4d73.9521763!16s%2Fg%2F11rmmzplrx!19sChIJX1b7F2OxvzsRWC_5IcETa2s?authuser=0&hl=en&rclk=1,Goan Spice bar & Restaurant,4.5,46,
https://www.google.com/maps/place/The+Camron+Restaurant/data=!4m7!3m6!1s0x3bbfb6eaa9413b91:0x2955e92ec324cf7a!8m2!3d15.3065833!4d73.912258!16s%2Fg%2F11cfhghfp!19sChIJkTtBqeq2vzsRes8kwy7pVSk?authuser=0&hl=en&rclk=1,The Camron Restaurant,4.5,1292,
https://www.google.com/maps/place/Merissa+bar+and+restaurant/data=!4m7!3m6!1s0x3bbfb13bcf55d01f:0xc67abd7c2b02ad8c!8m2!3d15.3671356!4d73.9648763!16s%2Fg%2F11vr95bb0t!19sChIJH9BVzzuxvzsRjK0CK3y9esY?authuser=0&hl=en&rclk=1,Merissa bar and restaurant,5.0,2,
https://www.google.com/maps/place/Sugar+%26+Spice+%26+Everything+Nice/data=!4m7!3m6!1s0x3bbfb10032f8efcf:0xda9d27ec8fdb5acd!8m2!3d15.3263447!4d73.9897963!16s%2Fg%2F11y2bnqft0!19sChIJz-_4MgCxvzsRzVrbj-wnndo?authuser=0&hl=en&rclk=1,Sugar & Spice & Everything Nice,4.3,17,
https://www.google.com/maps/place/Karpe%27s+kitchen/data=!4m7!3m6!1s0x3bbfb11cb9461a97:0x4052c7b0bc20d2d1!8m2!3d15.3321285!4d73.9911148!16s%2Fg%2F11k50n1ft3!19sChIJlxpGuRyxvzsR0dIgvLDHUkA?authuser=0&hl=en&rclk=1,Karpe's kitchen,4.5,2,
https://www.google.com/maps/place/Deepika+multicuisine+family+restaurant/data=!4m7!3m6!1s0x3bbfb12272d7c7eb:0xe65ae5e624582a54!8m2!3d15.353559!4d74.0030397!16s%2Fg%2F11h_2rxnqk!19sChIJ68fXciKxvzsRVCpYJOblWuY?authuser=0&hl=en&rclk=1,Deepika multicuisine family restaurant,3.9,18,
https://www.google.com/maps/place/The+Wood+Restaurant/data=!4m7!3m6!1s0x3bbfb11aae3177b1:0x526637417bcc5cb1!8m2!3d15.3016727!4d73.9481638!16s%2Fg%2F11fjmt6blc!19sChIJsXcxrhqxvzsRsVzMe0E3ZlI?authuser=0&hl=en&rclk=1,The Wood Restaurant,4.2,112,
https://www.google.com/maps/place/Sai+Datt+Family+Restaurant+veg+and+non+veg/data=!4m7!3m6!1s0x3bbfb12aa63674d7:0x59a1fb5930fb30d7!8m2!3d15.3601595!4d74.0002024!16s%2Fg%2F11rmst8fbk!19sChIJ13Q2piqxvzsR1zD7MFn7oVk?authuser=0&hl=en&rclk=1,Sai Datt Family Restaurant veg and non veg,3.8,78,
https://www.google.com/maps/place/Big+Foot+Goa/data=!4m7!3m6!1s0x3bbfb054f7d4e441:0xc7bb655e3150c2e1!8m2!3d15.3396604!4d73.9868568!16s%2Fg%2F1tffmsw2!19sChIJQeTU91SwvzsR4cJQMV5lu8c?authuser=0&hl=en&rclk=1,Big Foot Goa,4.1,8047,
https://www.google.com/maps/place/Nik%27s+-+The+Goan+Fusion/data=!4m7!3m6!1s0x3bbfb1e13d0335e5:0x93d58314a8eafec2!8m2!3d15.3253211!4d73.9366898!16s%2Fg%2F11hnx5kg6k!19sChIJ5TUDPeGxvzsRwv7qqBSD1ZM?authuser=0&hl=en&rclk=1,Nik's - The Goan Fusion,4.9,100,
https://www.google.com/maps/place/Cookies+Jose+Bakery/data=!4m7!3m6!1s0x3bbfb054528e3fd9:0xa7fcaeccf072b281!8m2!3d15.3381811!4d73.9861697!16s%2Fg%2F11clsxn2cs!19sChIJ2T-OUlSwvzsRgbJy8Myu_Kc?authuser=0&hl=en&rclk=1,Cookies Jose Bakery,4.4,26,
https://www.google.com/maps/place/Sumukh+family+restaurant+and+fast+food/data=!4m7!3m6!1s0x3bbfb1afdb964c25:0x723be75c2f6aff8e!8m2!3d15.3409904!4d74.0168267!16s%2Fg%2F11v5s000s2!19sChIJJUyW26-xvzsRjv9qL1znO3I?authuser=0&hl=en&rclk=1,Sumukh family restaurant and fast food,4.6,13,
https://www.google.com/maps/place/Aditya+Food+Court/data=!4m7!3m6!1s0x3bbfb0bae3c953b3:0xea9a67c8f6443641!8m2!3d15.3643802!4d73.9504779!16s%2Fg%2F1ptw2rtr1!19sChIJs1PJ47qwvzsRQTZE9shnmuo?authuser=0&hl=en&rclk=1,Aditya Food Court,3.6,849,
https://www.google.com/maps/place/Jila+Bakers+and+confectioners/data=!4m7!3m6!1s0x3bbfb054f7d4e441:0xc58e566f7ba7d343!8m2!3d15.332231!4d73.9894786!16s%2Fg%2F1w_vlqm1!19sChIJQeTU91SwvzsRQ9One29WjsU?authuser=0&hl=en&rclk=1,Jila Bakers and confectioners,4.5,1285,
https://www.google.com/maps/place/Tato%27s+Fine+Dining/data=!4m7!3m6!1s0x3bbfb15935349eeb:0x404e529276592fc7!8m2!3d15.2914848!4d73.9539779!16s%2Fg%2F12jlr6m28!19sChIJ6540NVmxvzsRxy9ZdpJSTkA?authuser=0&hl=en&rclk=1,Tato's Fine Dining,3.9,3027,
https://www.google.com/maps/place/Ruby+Toos/data=!4m7!3m6!1s0x3bbfb0f3f139a74b:0x5e9b2b74f293f2d2!8m2!3d15.3520518!4d73.9767092!16s%2Fg%2F11f_hzrhpn!19sChIJS6c58fOwvzsR0vKT8nQrm14?authuser=0&hl=en&rclk=1,Ruby Toos,3.7,48,
https://www.google.com/maps/place/Cota+Cozinha/data=!4m7!3m6!1s0x3bbfb7bf770576eb:0x62bd76bae1cba1!8m2!3d15.3010663!4d73.9257763!16s%2Fg%2F11h07kg4bj!19sChIJ63YFd7-3vzsRocvhuna9YgA?authuser=0&hl=en&rclk=1,Cota Cozinha,4.6,2415,
https://www.google.com/maps/place/Casa+Araujo+Alvares/data=!4m7!3m6!1s0x3bbfb054f7d4e441:0x857fb9626a073ff2!8m2!3d15.339402!4d73.9863646!16s%2Fg%2F1hhgz0pbb!19sChIJQeTU91SwvzsR8j8HamK5f4U?authuser=0&hl=en&rclk=1,Casa Araujo Alvares,4.2,216,
https://www.google.com/maps/place/The+Coastal+Tawa/data=!4m7!3m6!1s0x3bbfb319894b70e9:0x606389fc1081af9e!8m2!3d15.2687265!4d73.9685541!16s%2Fg%2F11mv__zf4g!19sChIJ6XBLiRmzvzsRnq-BEPyJY2A?authuser=0&hl=en&rclk=1,The Coastal Tawa,4.7,3405,
https://www.google.com/maps/place/CARLISTO+BAR+AND+RESTAURANT/data=!4m7!3m6!1s0x3bbfb92be9c265e5:0x194e7f7fe703492d!8m2!3d15.3948698!4d73.9288874!16s%2Fg%2F11rpddv199!19sChIJ5WXC6Su5vzsRLUkD539_Thk?authuser=0&hl=en&rclk=1,CARLISTO BAR AND RESTAURANT,4.6,18,
https://www.google.com/maps/place/Spicy+Family+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfb3c1805507bb:0x4174fd00531c2a5a!8m2!3d15.2705605!4d73.9622142!16s%2Fg%2F11c45ltjl8!19sChIJuwdVgMGzvzsRWiocUwD9dEE?authuser=0&hl=en&rclk=1,Spicy Family Restaurant & Bar,4.2,4545,
https://www.google.com/maps/place/Zico+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfb159d0cb9077:0xba266e8bd4ba619!8m2!3d15.3376576!4d73.9769987!16s%2Fg%2F11sl26z0jw!19sChIJd5DL0FmxvzsRGaZLvehmogs?authuser=0&hl=en&rclk=1,Zico Bar and Restaurant,5.0,1,
https://www.google.com/maps/place/SUNANDA+FAMILY+RESTAURANT/data=!4m7!3m6!1s0x3bbfb19796f9626b:0x2d5617e0b0000000!8m2!3d15.3115525!4d73.9956402!16s%2Fg%2F11q96ms5t6!19sChIJa2L5lpexvzsRAAAAsOAXVi0?authuser=0&hl=en&rclk=1,SUNANDA FAMILY RESTAURANT,4.1,43,
https://www.google.com/maps/place/Filu+Caterers/data=!4m7!3m6!1s0x3bbfb0f699c771e5:0x1c0535b1dc33aeb4!8m2!3d15.3506039!4d73.978839!16s%2Fg%2F11g68yjr4l!19sChIJ5XHHmfawvzsRtK4z3LE1BRw?authuser=0&hl=en&rclk=1,Filu Caterers,5.0,6,
https://www.google.com/maps/place/Hop+to+Eat+Family+Resturant+%26+Bar/data=!4m7!3m6!1s0x3bbfb993bc00baff:0xb385e09a4bbaa7de!8m2!3d15.3947902!4d73.9324342!16s%2Fg%2F11r9gqf_qp!19sChIJ_7oAvJO5vzsR3qe6S5rghbM?authuser=0&hl=en&rclk=1,Hop to Eat Family Resturant & Bar,4.6,35,
https://www.google.com/maps/place/mountain+view+restaurant/data=!4m7!3m6!1s0x3bbfb0badb9d5ac9:0xcb4cb0c4c6fa3f9f!8m2!3d15.365141!4d73.950129!16s%2Fg%2F11g6w_ssq2!19sChIJyVqd27qwvzsRnz_6xsSwTMs?authuser=0&hl=en&rclk=1,mountain view restaurant,3.8,128,
https://www.google.com/maps/place/Saiprakash+Hotel/data=!4m7!3m6!1s0x3bbfb14021f07d65:0xa222f5bd7341371b!8m2!3d15.3748205!4d73.9763941!16s%2Fg%2F11qr1k3073!19sChIJZX3wIUCxvzsRGzdBc731IqI?authuser=0&hl=en&rclk=1,Saiprakash Hotel,4.5,11,
https://www.google.com/maps/place/Hotel+Abhivrudhi/data=!4m7!3m6!1s0x3bbfb14e3cecff39:0xad3f48c309a5b60c!8m2!3d15.3186935!4d73.9421457!16s%2Fg%2F11k4st0qtw!19sChIJOf_sPE6xvzsRDLalCcNIP60?authuser=0&hl=en&rclk=1,Hotel Abhivrudhi,4.7,130,
https://www.google.com/maps/place/Deeplaxmi+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfb0381eee843d:0xfce353579adc92ed!8m2!3d15.3479073!4d74.0077551!16s%2Fg%2F11gcb4krkt!19sChIJPYTuHjiwvzsR7ZLcmldT4_w?authuser=0&hl=en&rclk=1,Deeplaxmi Bar and Restaurant,3.9,35,
https://www.google.com/maps/place/Carlotas+Family+Restuarant+and+Bar/data=!4m7!3m6!1s0x3bbfb173a248a927:0x7cfa01b15b3cab7!8m2!3d15.3078437!4d73.975337!16s%2Fg%2F1pzsgwx16!19sChIJJ6lIonOxvzsRt8qzFRugzwc?authuser=0&hl=en&rclk=1,Carlotas Family Restuarant and Bar,3.9,38,
https://www.google.com/maps/place/Cafe+Ravi/data=!4m7!3m6!1s0x3bbfb0afe26a123f:0x8898a4f87e34dbb9!8m2!3d15.3660026!4d73.9467201!16s%2Fg%2F11bzq3s49f!19sChIJPxJq4q-wvzsRuds0fvikmIg?authuser=0&hl=en&rclk=1,Cafe Ravi,3.5,621,
https://www.google.com/maps/place/MARQUES+BAR/data=!4m7!3m6!1s0x3bbfb055d12b3b2d:0xb8b4db020b40df7b!8m2!3d15.3399686!4d73.9854366!16s%2Fg%2F11j_15m4gj!19sChIJLTsr0VWwvzsRe99ACwLbtLg?authuser=0&hl=en&rclk=1,MARQUES BAR,5.0,2,
https://www.google.com/maps/place/Susegad+Family+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfb16af945612f:0x759edd5a3703fab7!8m2!3d15.3077367!4d73.9620085!16s%2Fg%2F119v8tjhn!19sChIJL2FF-WqxvzsRt_oDN1rdnnU?authuser=0&hl=en&rclk=1,Susegad Family Bar and Restaurant,4.2,69,
