URL,Name,Star,Number,AREA,Score,ID
https://www.google.com/maps/place/Aunty+Maria/data=!4m7!3m6!1s0x3bbfc08e9906ac5d:0xeb2eb2692da9318e!8m2!3d15.4972056!4d73.8248365!16s%2Fg%2F124t0xllh!19sChIJXawGmY7AvzsRjjGpLWmyLus?authuser=0&hl=en&rclk=1,Aunty Maria,4.1,1971,Taleigao,8081.1,20250205234624_131
https://www.google.com/maps/place/Blue+Sea+view/data=!4m7!3m6!1s0x3bbfeef9030f1cd9:0x864260e5b1f4c8be!8m2!3d15.6744602!4d73.709223!16s%2Fg%2F11cs6b48xq!19sChIJ2RwPA_nuvzsRvsj0seVgQoY?authuser=0&hl=en&rclk=1,Blue Sea view,4.0,2016,Mandrem,8064.0,da5571fdbe5df4e9ee78f26cb42067e5
https://www.google.com/maps/place/Cafe+Chocolatti/data=!4m7!3m6!1s0x3bbfc19837a82951:0x81a7e571a6225d7c!8m2!3d15.5104342!4d73.7690422!16s%2Fg%2F11xg72ckj!19sChIJUSmoN5jBvzsRfF0ipnHlp4E?authuser=0&hl=en&rclk=1,Cafe Chocolatti,4.4,1831,Bambolim Camp,8056.4,20250205234659_133
https://www.google.com/maps/place/Boomerang+Beach+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfb41f50aee56f:0x1ad192224e0b416c!8m2!3d15.2789286!4d73.9128374!16s%2Fg%2F1tm111h_!19sChIJb-WuUB-0vzsRbEELTiKS0Ro?authuser=0&hl=en&rclk=1,Boomerang Beach Bar & Restaurant,4.0,2003,Collem,8012.0,a915d2965887d1d196932a4a3e20f6d3
https://www.google.com/maps/place/Orzo/data=!4m7!3m6!1s0x3bbfb3859511e7a3:0x72c5a62f906c8ad2!8m2!3d15.2514893!4d73.9667662!16s%2Fg%2F11h7g3js99!19sChIJo-cRlYWzvzsR0opskC-mxXI?authuser=0&hl=en&rclk=1,Orzo,4.3,1833,Corlim Ind. Estate,7881.9,20250205234731_135
https://www.google.com/maps/place/The+Kitchen+On+Top/data=!4m7!3m6!1s0x3bbfb13e0dd152e9:0xcb605d2d2db5b5bc!8m2!3d15.297384!4d73.9727842!16s%2Fg%2F11gwh6cyxf!19sChIJ6VLRDT6xvzsRvLW1LS1dYMs?authuser=0&hl=en&rclk=1,The Kitchen On Top,4.4,1790,Aquem,7876.0,20250205234746_136
https://www.google.com/maps/place/MASAK+by+Tato%27s/data=!4m7!3m6!1s0x3bbfc09b543a44a9:0x67a3ebc51be8bb2b!8m2!3d15.4938077!4d73.8359673!16s%2Fg%2F124ybk1cp!19sChIJqUQ6VJvAvzsRK7voG8Xro2c?authuser=0&hl=en&rclk=1,MASAK by Tato's,4.2,1852,Taleigao,7778.4,08656dcbc4fcc6b6c3a8a62e23311732
https://www.google.com/maps/place/Blue+Moon+Family+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbf95801082e4c9:0x88172e917835cdf4!8m2!3d15.5927831!4d73.8802135!16s%2Fg%2F11g0zwx35q!19sChIJyeSCEICVvzsR9M01eJEuF4g?authuser=0&hl=en&rclk=1,Blue Moon Family Restaurant & Bar,4.3,1798,Aldona,7731.4,b820c3225e6d441cfbfe87ea1d9b948e
https://www.google.com/maps/place/Mother+Recipes/data=!4m7!3m6!1s0x3bbfb3534b129d67:0xeab650f41ce6ab56!8m2!3d15.260716!4d73.9461791!16s%2Fg%2F11g0kc3yhp!19sChIJZ50SS1OzvzsRVqvmHPRQtuo?authuser=0&hl=en&rclk=1,Mother Recipes,4.5,1710,Varca,7695.0,c659d4238d2093c25370d08aa92ce8ff
https://www.google.com/maps/place/John%27s+Seagull/data=!4m7!3m6!1s0x3bbfc7fd930eaaf3:0xf8de32c383adefa7!8m2!3d15.369583!4d73.834538!16s%2Fg%2F1td2fbw8!19sChIJ86oOk_3HvzsRp--tg8My3vg?authuser=0&hl=en&rclk=1,John's Seagull,4.1,1851,Bambolim Camp,7589.1,20250205234855_140
"https://www.google.com/maps/place/Highway+K%27tchen,+Dabolim+-+Dine+In+%26+Take-Away/data=!4m7!3m6!1s0x3bbfb80bd61d138d:0xd31bd9536978c2e6!8m2!3d15.3870455!4d73.8455878!16s%2Fg%2F11ggb4hd2w!19sChIJjRMd1gu4vzsR5sJ4aVPZG9M?authuser=0&hl=en&rclk=1","Highway K'tchen, Dabolim - Dine In & Take-Away",3.9,1943,Bogmalo,7577.7,ad3351d127f62a165a70615e18ae4b2e
https://www.google.com/maps/place/Amancio+Classic/data=!4m7!3m6!1s0x3bbfebf6bbe0a0b9:0xee1039c64f8661b4!8m2!3d15.6314179!4d73.7647437!16s%2Fg%2F1th08wtq!19sChIJuaDgu_brvzsRtGGGT8Y5EO4?authuser=0&hl=en&rclk=1,Amancio Classic,4.4,1666,Tivim,7330.4,b5a9a1bde147d6abc5b3139f4ece8c07
https://www.google.com/maps/place/Leda+Balcao+Goan+Seafood+Restaurant/data=!4m7!3m6!1s0x3bbfb4193ceb4aa3:0xb6b5ca817f13a76e!8m2!3d15.2453483!4d73.9306959!16s%2Fg%2F1tcyvwgy!19sChIJo0rrPBm0vzsRbqcTf4HKtbY?authuser=0&hl=en&rclk=1,Leda Balcao Goan Seafood Restaurant,4.3,1683,Varca,7236.9,fc57cf7e2ffd9bf82ecc8a40358a2396
https://www.google.com/maps/place/La+Cucina/data=!4m7!3m6!1s0x3bbfeec9be97939b:0x9dc948771eeaa5a4!8m2!3d15.6401553!4d73.7229214!16s%2Fg%2F11gd398c4d!19sChIJm5OXvsnuvzsRpKXqHndIyZ0?authuser=0&hl=en&rclk=1,La Cucina,4.4,1643,Mandrem,7229.2,a3ee5cfc42e33c3845873b1f5dd881fe
https://www.google.com/maps/place/Cafe+Ritz+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfc1908cdedae5:0x939b22a8d0fb3ad4!8m2!3d15.5000833!4d73.827824!16s%2Fg%2F11c1389gqd!19sChIJ5drejJDBvzsR1Dr70Kgim5M?authuser=0&hl=en&rclk=1,Cafe Ritz Restaurant & Bar,4.3,1668,Ribandar,7172.4,20250205235225_145
https://www.google.com/maps/place/Sea+salt+bar+and+restaurant+Baga/data=!4m7!3m6!1s0x3bbfea2238552acf:0x8ddbeb8f1fbeafaa!8m2!3d15.5694429!4d73.7547833!16s%2Fg%2F11gdkkk9c0!19sChIJzypVOCLqvzsRqq--H4_r240?authuser=0&hl=en&rclk=1,Sea salt bar and restaurant Baga,3.8,1866,Arpora,7090.8,0e6f99c3c0283757d25e8faf51824077
https://www.google.com/maps/place/Cafe+Tato/data=!4m7!3m6!1s0x3bbfb3e822cfefc9:0xd3502fa76a9179a0!8m2!3d15.2744538!4d73.95883!16s%2Fg%2F1tgckrgm!19sChIJye_PIuizvzsRoHmRaqcvUNM?authuser=0&hl=en&rclk=1,Cafe Tato,4.1,1728,Aquem,7084.8,41ddd3c3752a4bb82b1ab27274eb392f
https://www.google.com/maps/place/Jamming+Goat/data=!4m7!3m6!1s0x3bbfb72368ad2b01:0x14c1d4be3eda2839!8m2!3d15.319381!4d73.8988336!16s%2Fg%2F11mvv9gc_0!19sChIJASutaCO3vzsROSjaPr7UwRQ?authuser=0&hl=en&rclk=1,Jamming Goat,4.5,1529,Cansaulim,6880.5,f1b72ee637273729765d105dfcc4cff7
https://www.google.com/maps/place/Jardin+D%27ulysse/data=!4m10!3m9!1s0x3bbfe95b5c5072d3:0x1b15763d5d3314a!5m2!4m1!1i2!8m2!3d15.6174834!4d73.7376241!16s%2Fg%2F1td0wx_d!19sChIJ03JQXFvpvzsRSjHT1WNXsQE?authuser=0&hl=en&rclk=1,Jardin D'ulysse,4.5,1527,Corlim Ind. Estate,6871.5,20250205235338_149
https://www.google.com/maps/place/Kalika+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfb3e9c143a8a7:0x1674f6b72eaa226d!8m2!3d15.2848534!4d73.9774873!16s%2Fg%2F1tcz6s5c!19sChIJp6hDwemzvzsRbSKqLrf2dBY?authuser=0&hl=en&rclk=1,Kalika Bar & Restaurant,4.0,1712,Aquem,6848.0,20250205235408_150
https://www.google.com/maps/place/Shalimar+Restaurant/data=!4m7!3m6!1s0x3bbfc08c343cdf4b:0x434311f635b0b0b2!8m2!3d15.4962415!4d73.8230697!16s%2Fg%2F124t3x24z!19sChIJS988NIzAvzsRsrCwNfYRQ0M?authuser=0&hl=en&rclk=1,Shalimar Restaurant,3.7,1844,Taleigao,6822.8,20250205235424_151
"https://www.google.com/maps/place/Longuinhos+Bar,+Restaurant+%26+Confectioners/data=!4m7!3m6!1s0x3bbfb3e9beb28dbb:0x4435e81e7ce67c4e!8m2!3d15.2720109!4d73.9576113!16s%2Fg%2F1tfmlv74!19sChIJu42yvumzvzsRTnzmfB7oNUQ?authuser=0&hl=en&rclk=1","Longuinhos Bar, Restaurant & Confectioners",3.9,1738,Aquem,6778.2,20250205235441_152
https://www.google.com/maps/place/Domino%27s+Pizza/data=!4m7!3m6!1s0x3bbfc797d5a1dc63:0x34dc3e7d71daedc9!8m2!3d15.3992099!4d73.8185012!16s%2Fg%2F11b6gpq57l!19sChIJY9yh1ZfHvzsRye3acX0-3DQ?authuser=0&hl=en&rclk=1,Domino's Pizza,3.8,1776,Mormugao,6748.8,20250205235457_153
"https://www.google.com/maps/place/VITS+Shanti+Solitaire,+Arpora/data=!4m10!3m9!1s0x3bbfeba44f23c08d:0x29b11b5a6e5bc1eb!5m2!4m1!1i2!8m2!3d15.5616996!4d73.7662031!16s%2Fg%2F11lrvghr4p!19sChIJjcAjT6TrvzsR68FbblobsSk?authuser=0&hl=en&rclk=1","VITS Shanti Solitaire, Arpora",4.4,1522,Arpora,6696.8,20250205235513_154
https://www.google.com/maps/place/Cafe+Food+Planet/data=!4m7!3m6!1s0x3bbfeef92c627017:0xcad809ddc25c462f!8m2!3d15.6735534!4d73.7072127!16s%2Fg%2F11c5bhp_cf!19sChIJF3BiLPnuvzsRL0Zcwt0J2Mo?authuser=0&hl=en&rclk=1,Cafe Food Planet,4.3,1545,Mandrem,6643.5,20250205235544_155
https://www.google.com/maps/place/Mom%27s+Recipes+verna/data=!4m7!3m6!1s0x3bbfb7534683a85d:0x336d53eb6a99fce8!8m2!3d15.3696798!4d73.9348985!16s%2Fg%2F1pv0f986x!19sChIJXaiDRlO3vzsR6PyZautTbTM?authuser=0&hl=en&rclk=1,Mom's Recipes verna,4.1,1602,Cansaulim,6568.2,9309aed9fd34624a32e1cf1b528e01c4
https://www.google.com/maps/place/Treetop+Tava/data=!4m7!3m6!1s0x3bbe4fdfe9a65cad:0x31b9c355cdf23a53!8m2!3d15.053883!4d73.9823432!16s%2Fg%2F11j4tdz40m!19sChIJrVym6d9PvjsRUzryzVXDuTE?authuser=0&hl=en&rclk=1,Treetop Tava,4.6,1413,Corlim Ind. Estate,6499.8,9e452bae12cc06d5a949866aa88c6862
https://www.google.com/maps/place/Tataki+-+Immersive+Asian+Dining/data=!4m7!3m6!1s0x3bbfc104135de7eb:0x89ae21078eef4c12!8m2!3d15.499132!4d73.83343!16s%2Fg%2F11fkr06pys!19sChIJ6-ddEwTBvzsREkzvjgchrok?authuser=0&hl=en&rclk=1,Tataki - Immersive Asian Dining,4.5,1440,Ribandar,6480.0,20250205235638_158
https://www.google.com/maps/place/Saiba+bar+and+restaurant%28evening+beautiful%29/data=!4m7!3m6!1s0x3bbfeb16a5ec3915:0x19b13303693a9bab!8m2!3d15.61133!4d73.813167!16s%2Fg%2F11b6d29n16!19sChIJFTnspRbrvzsRq5s6aQMzsRk?authuser=0&hl=en&rclk=1,Saiba bar and restaurant(evening beautiful),4.3,1486,Tivim,6389.8,0484030905a5842f5ae6cd5abc4a0107
https://www.google.com/maps/place/The+Goan+Majestic/data=!4m7!3m6!1s0x3bbfba96e0dccdb9:0x5cfee32f2569da04!8m2!3d15.3958006!4d74.0024056!16s%2Fg%2F11fzf33pxs!19sChIJuc3c4Ja6vzsRBNppJS_j_lw?authuser=0&hl=en&rclk=1,The Goan Majestic,4.0,1590,Bazar Ponda,6360.0,20250205235713_160
https://www.google.com/maps/place/Vasco+Square+Restaurant/data=!4m7!3m6!1s0x3bbfc7bc5b1e6203:0xd23ff8a8a1418d5e!8m2!3d15.3985048!4d73.8145165!16s%2Fg%2F11b6q87lp6!19sChIJA2IeW7zHvzsRXo1Boaj4P9I?authuser=0&hl=en&rclk=1,Vasco Square Restaurant,4.0,1578,Bogmalo,6312.0,a501456308f75a83fd6a46ff2f8e6293
https://www.google.com/maps/place/Fatima+Bar+%26+Restaurant/data=!4m10!3m9!1s0x3bbe4f993d6ca9c7:0xc7e9cbb8bd185081!5m2!4m1!1i2!8m2!3d15.0365118!4d73.9902904!16s%2Fg%2F11h1mtps4!19sChIJx6lsPZlPvjsRgVAYvbjL6cc?authuser=0&hl=en&rclk=1,Fatima Bar & Restaurant,4.4,1434,Chinchinim,6309.6,20250205235746_162
https://www.google.com/maps/place/Antique+Mardol+Restaurant/data=!4m7!3m6!1s0x3bbfb718a9022be1:0xaf8b68ce49fc654a!8m2!3d15.3738995!4d73.9260713!16s%2Fg%2F11h07vz7wh!19sChIJ4SsCqRi3vzsRSmX8Sc5oi68?authuser=0&hl=en&rclk=1,Antique Mardol Restaurant,4.0,1573,Cansaulim,6292.0,b5ff8c650dd6b5cd1809a3016dac138c
https://www.google.com/maps/place/Lavish+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfee5092d1174d:0x7b31bdc62fc18ffa!8m2!3d15.685468!4d73.711041!16s%2Fg%2F11bzy6chmb!19sChIJTRfRklDuvzsR-o_BL8a9MXs?authuser=0&hl=en&rclk=1,Lavish Bar & Restaurant,4.0,1571,Mandrem,6284.0,f3b8e33d01ce9057ed0d2e67607ab126
https://www.google.com/maps/place/Sea+Pebble+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfc72e9dfe8d1b:0x698d50a735d9c12d!8m2!3d15.4522503!4d73.8027129!16s%2Fg%2F1tq8g_m_!19sChIJG43-nS7HvzsRLcHZNadQjWk?authuser=0&hl=en&rclk=1,Sea Pebble Restaurant & Bar,4.2,1488,Bogmalo,6249.6,944f43ebc91eb45886b66eba2a387416
https://www.google.com/maps/place/BENO/data=!4m7!3m6!1s0x3bbfb58094205323:0xf872e7c041f2915c!8m2!3d15.251476!4d73.9353349!16s%2Fg%2F11rsv1lp9d!19sChIJI1MglIC1vzsRXJHyQcDncvg?authuser=0&hl=en&rclk=1,BENO,4.1,1521,Navelim,6236.1,4e63a9293cc047d8002f787d920d7c92
https://www.google.com/maps/place/Sai+Krupa+Family+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfc01628fc1601:0xea5df102c8bd5f76!8m2!3d15.5352173!4d73.8189696!16s%2Fg%2F11fylstqxg!19sChIJARb8KBbAvzsRdl-9yALxXeo?authuser=0&hl=en&rclk=1,Sai Krupa Family Restaurant & Bar,4.3,1444,Corlim Ind. Estate,6209.2,f952208a58dd13b61f03fff39b5b31ee
https://www.google.com/maps/place/Dunes+Restaurant+And+Huts/data=!4m7!3m6!1s0x3bbfeef08e2404d9:0x1300adc19b22ec70!8m2!3d15.665933!4d73.7123119!16s%2Fg%2F1tdfrlfh!19sChIJ2QQkjvDuvzsRcOwim8GtABM?authuser=0&hl=en&rclk=1,Dunes Restaurant And Huts,4.4,1405,Mandrem,6182.0,95cdd2e9a247b411595ef6ac04e57060
https://www.google.com/maps/place/Mustard+Cafe+Goa/data=!4m7!3m6!1s0x3bbfebb007234cbb:0x5593e54b0fb8dad7!8m2!3d15.5969865!4d73.7892405!16s%2Fg%2F11fpvcczs5!19sChIJu0wjB7DrvzsR19q4D0vlk1U?authuser=0&hl=en&rclk=1,Mustard Cafe Goa,4.6,1320,Tivim,6072.0,a23ad1e7a080cce64f0658f68f504b59
https://www.google.com/maps/place/The+Garden+Restaurant/data=!4m7!3m6!1s0x3bbfb4190dc08dd3:0xef2c0c5910555d79!8m2!3d15.2764999!4d73.9166022!16s%2Fg%2F11bw4vw4j_!19sChIJ043ADRm0vzsReV1VEFkMLO8?authuser=0&hl=en&rclk=1,The Garden Restaurant,4.4,1367,Cansaulim,6014.8,9893ad77ca97e8beee24ac9e778f6238
https://www.google.com/maps/place/Abhilasha+Fine-Dine+Restaurant/data=!4m7!3m6!1s0x3bbfbb6d7daff407:0x5b42eb1d41bbf37a!8m2!3d15.4051262!4d74.0049036!16s%2Fg%2F11y3ngjyfl!19sChIJB_SvfW27vzsRevO7QR3rQls?authuser=0&hl=en&rclk=1,Abhilasha Fine-Dine Restaurant,4.7,1273,Bazar Ponda,5983.1,5f614ab3a4177e438ecbc226b8c704fc
https://www.google.com/maps/place/Joecons+Beach+Shack/data=!4m7!3m6!1s0x3bbfb4649a4e493d:0x2872844a45eea149!8m2!3d15.2455819!4d73.9224911!16s%2Fg%2F11hbvwvm6k!19sChIJPUlOmmS0vzsRSaHuRUqEcig?authuser=0&hl=en&rclk=1,Joecons Beach Shack,4.2,1422,Corlim Ind. Estate,5972.4,20250206000103_172
https://www.google.com/maps/place/KFC/data=!4m7!3m6!1s0x3bbfb31689a6c54f:0x11d31cf7267cc472!8m2!3d15.2724804!4d73.9792705!16s%2Fg%2F11kqj13vfh!19sChIJT8WmiRazvzsRcsR8Jvcc0xE?authuser=0&hl=en&rclk=1,KFC,4.7,1254,Aquem,5893.8,84641e5bcfd170cd917e6d2817e133af
https://www.google.com/maps/place/Pickled+Mango/data=!4m7!3m6!1s0x3bbfeb3eb8cb44dd:0x3bd38b0b71f18fce!8m2!3d15.5652115!4d73.7590305!16s%2Fg%2F11qnjd3y7f!19sChIJ3UTLuD7rvzsRzo_xcQuL0zs?authuser=0&hl=en&rclk=1,Pickled Mango,5.0,1178,Arpora,5890.0,20250206000333_174
https://www.google.com/maps/place/Hawaii+Garden+Family+Restaurant/data=!4m7!3m6!1s0x3bbfb4657a8a7d55:0x72a5ad1f2cc36985!8m2!3d15.2499375!4d73.9218125!16s%2Fg%2F11b7741158!19sChIJVX2KemW0vzsRhWnDLB-tpXI?authuser=0&hl=en&rclk=1,Hawaii Garden Family Restaurant,3.9,1509,Varca,5885.1,20250206000349_175
https://www.google.com/maps/place/The+Camron+Restaurant/data=!4m7!3m6!1s0x3bbfb6eaa9413b91:0x2955e92ec324cf7a!8m2!3d15.3065833!4d73.912258!16s%2Fg%2F11cfhghfp!19sChIJkTtBqeq2vzsRes8kwy7pVSk?authuser=0&hl=en&rclk=1,The Camron Restaurant,4.5,1292,Bogmalo,5814.0,302ca07ceb4acab55e44ac35fcaeb50f
https://www.google.com/maps/place/Kuttikar+Bar+And+Restaurant/data=!4m7!3m6!1s0x3bbfbee2d3e0af2b:0x61396dc10524d75a!8m2!3d15.4975106!4d73.8911844!16s%2Fg%2F11cmsbh_y8!19sChIJK6_g0-K-vzsRWtckBcFtOWE?authuser=0&hl=en&rclk=1,Kuttikar Bar And Restaurant,4.3,1348,Goa Velha,5796.4,9e5e02515273bc0afe28b1e3cd2a28bc
https://www.google.com/maps/place/Pineapple+Villa+by+Raddish%28Raddish+bar+and+restaurant%29/data=!4m7!3m6!1s0x3bbfea21f56ed3b5:0x30ac6b97417f50fd!8m2!3d15.5696676!4d73.7557231!16s%2Fg%2F11b6gh2lsz!19sChIJtdNu9SHqvzsR_VB_QZdrrDA?authuser=0&hl=en&rclk=1,Pineapple Villa by Raddish(Raddish bar and restaurant),4.2,1366,Arpora,5737.2,bc51c3671e398f6498a66f08600c0937
https://www.google.com/maps/place/Cafe+Chai+Coffee/data=!4m7!3m6!1s0x3bbfb95b4b7adf81:0xc56c1a60cdb100ae!8m2!3d15.3935926!4d73.8613051!16s%2Fg%2F11qk0h1j2c!19sChIJgd96S1u5vzsRrgCxzWAabMU?authuser=0&hl=en&rclk=1,Cafe Chai Coffee,4.6,1242,Cortalim,5713.2,20250206000501_179
https://www.google.com/maps/place/UPTOWN-+Multi+Cuisine+Restaurant+-+Pub+-+Sports+Bar/data=!4m7!3m6!1s0x3bbfc1be337b9f9b:0xeb22b3d94c6dc63a!8m2!3d15.5183442!4d73.7677268!16s%2Fg%2F11qyg231wz!19sChIJm597M77BvzsROsZtTNmzIus?authuser=0&hl=en&rclk=1,UPTOWN- Multi Cuisine Restaurant - Pub - Sports Bar,4.7,1213,Bambolim Camp,5701.1,29c14da59262a271535b23d9cba2c2ec
https://www.google.com/maps/place/Field+Top+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfea0e5f8ecb5b:0x9e4831789253aac0!8m2!3d15.5538684!4d73.7638898!16s%2Fg%2F11b6glz072!19sChIJW8uOXw7qvzsRwKpTkngxSJ4?authuser=0&hl=en&rclk=1,Field Top Bar & Restaurant,3.4,1672,Arpora,5684.8,20250206000533_181
https://www.google.com/maps/place/Oh+LaLa/data=!4m7!3m6!1s0x3bbfeb4fa315ec1f:0x2a49ddb4f7081f23!8m2!3d15.5668475!4d73.769128!16s%2Fg%2F11sn7k3zg1!19sChIJH-wVo0_rvzsRIx8I97TdSSo?authuser=0&hl=en&rclk=1,Oh LaLa,3.7,1510,Arpora,5587.0,a2304ecf824a76929b3c4c492fe6d873
https://www.google.com/maps/place/Mother%E2%80%99s+Spice/data=!4m7!3m6!1s0x3bbfeb9e461c84c3:0xaa536d275b8439ce!8m2!3d15.5682408!4d73.7652254!16s%2Fg%2F11jq_g47zb!19sChIJw4QcRp7rvzsRzjmEWydtU6o?authuser=0&hl=en&rclk=1,Mother’s Spice,4.4,1253,Arpora,5513.2,14a1b4779264d1f496d22e5cf729c309
https://www.google.com/maps/place/Domingos+Gazebo+Restaurant/data=!4m7!3m6!1s0x3bbfb4829e8051c7:0x9be00fb65a1a8bcc!8m2!3d15.2307544!4d73.9359943!16s%2Fg%2F124sx94cr!19sChIJx1GAnoK0vzsRzIsaWrYP4Js?authuser=0&hl=en&rclk=1,Domingos Gazebo Restaurant,4.3,1280,Orlim,5504.0,edd77acf77636cc917214ff9cbe8fa21
https://www.google.com/maps/place/Hill-View+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfacfe2f707f55:0xe0e89cf4eca5a025!8m2!3d15.2469953!4d74.0772891!16s%2Fg%2F11c2j14434!19sChIJVX9wL_6svzsRJaCl7PSc6OA?authuser=0&hl=en&rclk=1,Hill-View Bar and Restaurant,4.2,1304,Sanguem,5476.8,20250206000646_185
https://www.google.com/maps/place/49ers+Restaurant+%26+Pub/data=!4m7!3m6!1s0x3bbfb4190283b6cb:0x3ee5c3f81e58fcaa!8m2!3d15.2810017!4d73.9311462!16s%2Fg%2F1tjbqm4y!19sChIJy7aDAhm0vzsRqvxYHvjD5T4?authuser=0&hl=en&rclk=1,49ers Restaurant & Pub,3.8,1435,Collem,5453.0,dde0a0d100044c859f0d8c4f48ea3cc8
https://www.google.com/maps/place/Dinha%27s+Restaurant/data=!4m7!3m6!1s0x3bbfb472fc9d39ab:0x256026095022f3a3!8m2!3d15.260076!4d73.9268284!16s%2Fg%2F12j05l0j3!19sChIJqzmd_HK0vzsRo_MiUAkmYCU?authuser=0&hl=en&rclk=1,Dinha's Restaurant,4.6,1175,Varca,5405.0,3b916cdc5011e45ca1d4fce989c94d6c
https://www.google.com/maps/place/Mac+C%27s+Restaurant/data=!4m7!3m6!1s0x3bbe4d14bbffafdf:0xa9517f0692bd1423!8m2!3d15.1725855!4d74.0054163!16s%2Fg%2F11bbrm0l0m!19sChIJ36__uxRNvjsRIxS9kgZ_Uak?authuser=0&hl=en&rclk=1,Mac C's Restaurant,4.1,1314,Collem,5387.4,a38ec40375ac7491febd39a0cdf82c46
https://www.google.com/maps/place/Royal+Treat/data=!4m7!3m6!1s0x3bbfbdb56f247b59:0xa15567f27f788b46!8m2!3d15.5241993!4d73.9509193!16s%2Fg%2F124yhpydl!19sChIJWXskb7W9vzsRRot4f_JnVaE?authuser=0&hl=en&rclk=1,Royal Treat,4.3,1250,Marcel,5375.0,247ec7fdbb90e36c150da57fc9ee3eb9
https://www.google.com/maps/place/Shri+Krishna+Pure+Veg+Restaurant/data=!4m7!3m6!1s0x3bbfb80b8a906bf1:0x30265bd5b9537949!8m2!3d15.3884345!4d73.8478872!16s%2Fg%2F11hb2g9_8t!19sChIJ8WuQigu4vzsRSXlTudVbJjA?authuser=0&hl=en&rclk=1,Shri Krishna Pure Veg Restaurant,3.9,1375,Bogmalo,5362.5,20250206000808_190
https://www.google.com/maps/place/Tilve+Bhojanalay/data=!4m7!3m6!1s0x3bbfbaf5630be855:0xedb3c6f12f22d651!8m2!3d15.4044078!4d73.9830739!16s%2Fg%2F1hm2wf53t!19sChIJVegLY_W6vzsRUdYiL_HGs-0?authuser=0&hl=en&rclk=1,Tilve Bhojanalay,4.1,1305,Bazar Ponda,5350.5,4abd49e8a025b27c3286b390bdb45bbb
https://www.google.com/maps/place/Spicy+Bella+Restaurant/data=!4m7!3m6!1s0x3bbe45511859d009:0x858b3d2faa248e46!8m2!3d15.5314497!4d73.7638951!16s%2Fg%2F1tvyk64c!19sChIJCdBZGFFFvjsRRo4kqi89i4U?authuser=0&hl=en&rclk=1,Spicy Bella Restaurant,4.3,1236,Corlim Ind. Estate,5314.8,b55c771a52d193f4f4eb040948feb798
https://www.google.com/maps/place/Cafe+TATO/data=!4m7!3m6!1s0x3bbfc7bcfe252f53:0xdec6fd8f3c1e2acd!8m2!3d15.3987839!4d73.8155347!16s%2Fg%2F11c2j53dls!19sChIJUy8l_rzHvzsRzSoePI_9xt4?authuser=0&hl=en&rclk=1,Cafe TATO,3.9,1359,Bogmalo,5300.1,20250206000857_193
https://www.google.com/maps/place/Biryani+Streat+Safari/data=!4m7!3m6!1s0x3bbfb80c6b5914ed:0x902ecef38276f963!8m2!3d15.3885583!4d73.8489068!16s%2Fg%2F11c1tjgvdk!19sChIJ7RRZawy4vzsRY_l2gvPOLpA?authuser=0&hl=en&rclk=1,Biryani Streat Safari,4.0,1309,Bogmalo,5236.0,a62503d870bbf3d1d0d31b3a9295ee15
https://www.google.com/maps/place/MALLU+REPUBLIC/data=!4m7!3m6!1s0x3bbfc1f554edfae1:0xc74591a4eea99530!8m2!3d15.4855074!4d73.8208691!16s%2Fg%2F11rd5j5ctb!19sChIJ4frtVPXBvzsRMJWp7qSRRcc?authuser=0&hl=en&rclk=1,MALLU REPUBLIC,4.2,1241,Taleigao,5212.2,20250206000930_195
https://www.google.com/maps/place/Mahesh+Bar+And+Restaurant/data=!4m7!3m6!1s0x3bbfba60f94ceb5f:0x9d2ee883b49f0951!8m2!3d15.4001406!4d73.9792985!16s%2Fg%2F11btrsljkw!19sChIJX-tM-WC6vzsRUQmftIPoLp0?authuser=0&hl=en&rclk=1,Mahesh Bar And Restaurant,4.4,1180,Bazar Ponda,5192.0,095041b6c4517585018798a28eb3367e
https://www.google.com/maps/place/FlyDining+-+GOA/data=!4m7!3m6!1s0x3bbfb909cb0d38d1:0x85a49a1c9d4ec6cf!8m2!3d15.4508141!4d73.8510981!16s%2Fg%2F11p67hlm21!19sChIJ0TgNywm5vzsRz8ZOnRyapIU?authuser=0&hl=en&rclk=1,FlyDining - GOA,4.9,1052,Bambolim Camp,5154.8,20250206001004_197
https://www.google.com/maps/place/Lemon+Chilli/data=!4m7!3m6!1s0x3bbfc1e7670272f5:0x95d505f236fa2533!8m2!3d15.5300842!4d73.8229775!16s%2Fg%2F11m7pk6g1x!19sChIJ9XICZ-fBvzsRMyX6NvIF1ZU?authuser=0&hl=en&rclk=1,Lemon Chilli,4.8,1072,Corlim Ind. Estate,5145.6,20250206001018_198
